id,category,title,visualType,visualItem,operandA,operandB,operator,correctAnswer,timerSeconds,optionsText,explanation
"q_coding_debugging_130","coding_debugging","Ibu menggambar buah apel warna merah. Budi mewarnai daunnya dengan warna cokelat tua gelap sekali seperti tanah. Agar lebih segar, warna daun yang benar adalah...","shapes","🐞",0,0,"=",3,25,"[""Hitam"",""Ungu"",""Hijau""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_131","coding_debugging","Mobil mainan tidak bisa berjalan karena rodanya lepas. Cara memperbaiki (debugging) mobil tersebut adalah...","shapes","🐞",0,0,"=",1,25,"[""Memasang kembali rodanya"",""Mengecat mobil"",""Mencuci kaca mobil""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_132","coding_debugging","Senter tidak menyala saat ditekan tombolnya. Apa yang perlu diperiksa terlebih dahulu?","shapes","🐞",0,0,"=",1,25,"[""Baterai di dalam senter"",""Tali senter"",""Warna wadah senter""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_133","coding_debugging","Langkah mewarnai gambar: (1) Buka kotak krayon (2) Ambil krayon (3) Mewarnai dengan mata dipejamkan rapat. Mana yang keliru?","shapes","🐞",0,0,"=",1,25,"[""Mewarnai dengan mata dipejamkan"",""Ambil krayon"",""Buka kotak krayon""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_134","coding_debugging","Robot hendak menyiram bunga, tetapi malah menyiram sepatu Ayah. Kesalahan robot adalah...","shapes","🐞",0,0,"=",3,25,"[""Menggunakan wadah siram"",""Menyiram air"",""Menyiram sasaran yang salah (sepatu)""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_135","coding_debugging","Perintah memasak nasi: (1) Cuci beras (2) Masukkan ke rice cooker (3) Colokkan ke listrik (4) Masukkan mainan plastik. Langkah mana yang salah?","shapes","🐞",0,0,"=",3,25,"[""Langkah 1 (Cuci beras)"",""Langkah 3 (Colok listrik)"",""Langkah 4 (Masukkan mainan)""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_136","coding_debugging","Alif memakai baju hangat tebal saat udara di pantai sangat panas terik. Pakaian Alif...","shapes","🐞",0,0,"=",3,25,"[""Sangat keren untuk berenang"",""Sudah sangat cocok"",""Kurang tepat/salah kostum""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_137","coding_debugging","Robot berjalan lalu menabrak kursi karena tidak melihat ke depan. Apa yang harus diperbaiki dari Robot?","shapes","🐞",0,0,"=",2,25,"[""Mengecat baju robot"",""Tambahkan sensor/mata untuk melihat halangan"",""Beri robot makanan""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_138","coding_debugging","Perintah mewarnai laut: 'Warnai air laut dengan krayon warna MERAH TUA'. Agar gambar laut terlihat normal, warna krayon yang benar adalah...","shapes","🐞",0,0,"=",3,25,"[""Kuning"",""Hitam"",""Biru""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_139","coding_debugging","Urutan membuat es jus: (1) Potong buah (2) Masukkan batu bata (3) Nyalakan blender. Mana bahan yang salah?","shapes","🐞",0,0,"=",2,25,"[""Buah"",""Batu bata"",""Air""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_140","coding_debugging","Robot bertugas menyeduh susu hangat: (1) Tuang air hangat (2) Masukkan bubuk susu (3) Masukkan kecap asin. Langkah mana yang salah?","shapes","🐞",0,0,"=",1,25,"[""Langkah 3 (Kecap asin)"",""Langkah 2 (Bubuk susu)"",""Langkah 1 (Air hangat)""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_141","coding_debugging","Andi memakai pakaian sekolah: (1) Pakai celana (2) Pakai baju (3) Pakai sepatu di kepala. Apa yang salah?","shapes","🐞",0,0,"=",2,25,"[""Memakai baju"",""Memakai sepatu di kepala"",""Memakai celana""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_142","coding_debugging","Dino membuat sereal: (1) Tuang sereal ke mangkuk (2) Tuang susu (3) Pakai sisir untuk makan sereal. Mana yang salah?","shapes","🐞",0,0,"=",2,25,"[""Mentuangkan susu"",""Menggunakan sisir untuk makan"",""Mentuangkan sereal""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_143","coding_debugging","Petunjuk menuju dapur: 'Maju 2 langkah, lalu melompat ke genteng rumah'. Mana petunjuk yang aneh?","shapes","🐞",0,0,"=",2,25,"[""Menuju dapur"",""Melompat ke genteng rumah"",""Maju 2 langkah""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_144","coding_debugging","Ibu menggambar buah apel warna merah. Myesha mewarnai daunnya dengan warna cokelat tua gelap sekali seperti tanah. Agar lebih segar, warna daun yang benar adalah...","shapes","🐞",0,0,"=",1,25,"[""Hijau"",""Ungu"",""Hitam""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_145","coding_debugging","Mobil mainan tidak bisa berjalan karena rodanya lepas. Cara memperbaiki (debugging) mobil tersebut adalah...","shapes","🐞",0,0,"=",1,25,"[""Memasang kembali rodanya"",""Mencuci kaca mobil"",""Mengecat mobil""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_146","coding_debugging","Senter tidak menyala saat ditekan tombolnya. Apa yang perlu diperiksa terlebih dahulu?","shapes","🐞",0,0,"=",1,25,"[""Baterai di dalam senter"",""Warna wadah senter"",""Tali senter""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_147","coding_debugging","Langkah mewarnai gambar: (1) Buka kotak krayon (2) Ambil krayon (3) Mewarnai dengan mata dipejamkan rapat. Mana yang keliru?","shapes","🐞",0,0,"=",3,25,"[""Buka kotak krayon"",""Ambil krayon"",""Mewarnai dengan mata dipejamkan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_148","coding_debugging","Robot hendak menyiram bunga, tetapi malah menyiram sepatu Ayah. Kesalahan robot adalah...","shapes","🐞",0,0,"=",2,25,"[""Menyiram air"",""Menyiram sasaran yang salah (sepatu)"",""Menggunakan wadah siram""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_149","coding_debugging","Perintah memasak nasi: (1) Cuci beras (2) Masukkan ke rice cooker (3) Colokkan ke listrik (4) Masukkan mainan plastik. Langkah mana yang salah?","shapes","🐞",0,0,"=",1,25,"[""Langkah 4 (Masukkan mainan)"",""Langkah 1 (Cuci beras)"",""Langkah 3 (Colok listrik)""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_150","coding_debugging","Budi memakai baju hangat tebal saat udara di pantai sangat panas terik. Pakaian Budi...","shapes","🐞",0,0,"=",2,25,"[""Sudah sangat cocok"",""Kurang tepat/salah kostum"",""Sangat keren untuk berenang""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_151","coding_debugging","Robot berjalan lalu menabrak kursi karena tidak melihat ke depan. Apa yang harus diperbaiki dari Robot?","shapes","🐞",0,0,"=",2,25,"[""Beri robot makanan"",""Tambahkan sensor/mata untuk melihat halangan"",""Mengecat baju robot""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_152","coding_debugging","Perintah mewarnai laut: 'Warnai air laut dengan krayon warna MERAH TUA'. Agar gambar laut terlihat normal, warna krayon yang benar adalah...","shapes","🐞",0,0,"=",1,25,"[""Biru"",""Hitam"",""Kuning""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_153","coding_debugging","Urutan membuat es jus: (1) Potong buah (2) Masukkan batu bata (3) Nyalakan blender. Mana bahan yang salah?","shapes","🐞",0,0,"=",1,25,"[""Batu bata"",""Air"",""Buah""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_154","coding_debugging","Robot bertugas menyeduh susu hangat: (1) Tuang air hangat (2) Masukkan bubuk susu (3) Masukkan kecap asin. Langkah mana yang salah?","shapes","🐞",0,0,"=",2,25,"[""Langkah 1 (Air hangat)"",""Langkah 3 (Kecap asin)"",""Langkah 2 (Bubuk susu)""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_155","coding_debugging","Andi memakai pakaian sekolah: (1) Pakai celana (2) Pakai baju (3) Pakai sepatu di kepala. Apa yang salah?","shapes","🐞",0,0,"=",3,25,"[""Memakai celana"",""Memakai baju"",""Memakai sepatu di kepala""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_156","coding_debugging","Dino membuat sereal: (1) Tuang sereal ke mangkuk (2) Tuang susu (3) Pakai sisir untuk makan sereal. Mana yang salah?","shapes","🐞",0,0,"=",3,25,"[""Mentuangkan sereal"",""Mentuangkan susu"",""Menggunakan sisir untuk makan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_157","coding_debugging","Petunjuk menuju dapur: 'Maju 2 langkah, lalu melompat ke genteng rumah'. Mana petunjuk yang aneh?","shapes","🐞",0,0,"=",1,25,"[""Melompat ke genteng rumah"",""Maju 2 langkah"",""Menuju dapur""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_158","coding_debugging","Ibu menggambar buah apel warna merah. Zaid mewarnai daunnya dengan warna cokelat tua gelap sekali seperti tanah. Agar lebih segar, warna daun yang benar adalah...","shapes","🐞",0,0,"=",3,25,"[""Hitam"",""Ungu"",""Hijau""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_159","coding_debugging","Mobil mainan tidak bisa berjalan karena rodanya lepas. Cara memperbaiki (debugging) mobil tersebut adalah...","shapes","🐞",0,0,"=",2,25,"[""Mengecat mobil"",""Memasang kembali rodanya"",""Mencuci kaca mobil""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_160","coding_debugging","Senter tidak menyala saat ditekan tombolnya. Apa yang perlu diperiksa terlebih dahulu?","shapes","🐞",0,0,"=",3,25,"[""Tali senter"",""Warna wadah senter"",""Baterai di dalam senter""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_161","coding_debugging","Langkah mewarnai gambar: (1) Buka kotak krayon (2) Ambil krayon (3) Mewarnai dengan mata dipejamkan rapat. Mana yang keliru?","shapes","🐞",0,0,"=",3,25,"[""Ambil krayon"",""Buka kotak krayon"",""Mewarnai dengan mata dipejamkan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_162","coding_debugging","Robot hendak menyiram bunga, tetapi malah menyiram sepatu Ayah. Kesalahan robot adalah...","shapes","🐞",0,0,"=",1,25,"[""Menyiram sasaran yang salah (sepatu)"",""Menyiram air"",""Menggunakan wadah siram""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_163","coding_debugging","Perintah memasak nasi: (1) Cuci beras (2) Masukkan ke rice cooker (3) Colokkan ke listrik (4) Masukkan mainan plastik. Langkah mana yang salah?","shapes","🐞",0,0,"=",2,25,"[""Langkah 1 (Cuci beras)"",""Langkah 4 (Masukkan mainan)"",""Langkah 3 (Colok listrik)""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_164","coding_debugging","Myesha memakai baju hangat tebal saat udara di pantai sangat panas terik. Pakaian Myesha...","shapes","🐞",0,0,"=",1,25,"[""Kurang tepat/salah kostum"",""Sangat keren untuk berenang"",""Sudah sangat cocok""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_165","coding_debugging","Robot berjalan lalu menabrak kursi karena tidak melihat ke depan. Apa yang harus diperbaiki dari Robot?","shapes","🐞",0,0,"=",1,25,"[""Tambahkan sensor/mata untuk melihat halangan"",""Mengecat baju robot"",""Beri robot makanan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_166","coding_debugging","Perintah mewarnai laut: 'Warnai air laut dengan krayon warna MERAH TUA'. Agar gambar laut terlihat normal, warna krayon yang benar adalah...","shapes","🐞",0,0,"=",2,25,"[""Hitam"",""Biru"",""Kuning""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_167","coding_debugging","Urutan membuat es jus: (1) Potong buah (2) Masukkan batu bata (3) Nyalakan blender. Mana bahan yang salah?","shapes","🐞",0,0,"=",1,25,"[""Batu bata"",""Buah"",""Air""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_168","coding_debugging","Robot bertugas menyeduh susu hangat: (1) Tuang air hangat (2) Masukkan bubuk susu (3) Masukkan kecap asin. Langkah mana yang salah?","shapes","🐞",0,0,"=",1,25,"[""Langkah 3 (Kecap asin)"",""Langkah 2 (Bubuk susu)"",""Langkah 1 (Air hangat)""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_169","coding_debugging","Andi memakai pakaian sekolah: (1) Pakai celana (2) Pakai baju (3) Pakai sepatu di kepala. Apa yang salah?","shapes","🐞",0,0,"=",3,25,"[""Memakai celana"",""Memakai baju"",""Memakai sepatu di kepala""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_170","coding_debugging","Dino membuat sereal: (1) Tuang sereal ke mangkuk (2) Tuang susu (3) Pakai sisir untuk makan sereal. Mana yang salah?","shapes","🐞",0,0,"=",1,25,"[""Menggunakan sisir untuk makan"",""Mentuangkan sereal"",""Mentuangkan susu""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_171","coding_debugging","Petunjuk menuju dapur: 'Maju 2 langkah, lalu melompat ke genteng rumah'. Mana petunjuk yang aneh?","shapes","🐞",0,0,"=",3,25,"[""Maju 2 langkah"",""Menuju dapur"",""Melompat ke genteng rumah""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_172","coding_debugging","Ibu menggambar buah apel warna merah. Rani mewarnai daunnya dengan warna cokelat tua gelap sekali seperti tanah. Agar lebih segar, warna daun yang benar adalah...","shapes","🐞",0,0,"=",1,25,"[""Hijau"",""Ungu"",""Hitam""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_173","coding_debugging","Mobil mainan tidak bisa berjalan karena rodanya lepas. Cara memperbaiki (debugging) mobil tersebut adalah...","shapes","🐞",0,0,"=",3,25,"[""Mengecat mobil"",""Mencuci kaca mobil"",""Memasang kembali rodanya""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_174","coding_debugging","Senter tidak menyala saat ditekan tombolnya. Apa yang perlu diperiksa terlebih dahulu?","shapes","🐞",0,0,"=",1,25,"[""Baterai di dalam senter"",""Tali senter"",""Warna wadah senter""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_175","coding_debugging","Langkah mewarnai gambar: (1) Buka kotak krayon (2) Ambil krayon (3) Mewarnai dengan mata dipejamkan rapat. Mana yang keliru?","shapes","🐞",0,0,"=",2,25,"[""Buka kotak krayon"",""Mewarnai dengan mata dipejamkan"",""Ambil krayon""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_176","coding_debugging","Robot hendak menyiram bunga, tetapi malah menyiram sepatu Ayah. Kesalahan robot adalah...","shapes","🐞",0,0,"=",3,25,"[""Menyiram air"",""Menggunakan wadah siram"",""Menyiram sasaran yang salah (sepatu)""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_177","coding_debugging","Perintah memasak nasi: (1) Cuci beras (2) Masukkan ke rice cooker (3) Colokkan ke listrik (4) Masukkan mainan plastik. Langkah mana yang salah?","shapes","🐞",0,0,"=",1,25,"[""Langkah 4 (Masukkan mainan)"",""Langkah 1 (Cuci beras)"",""Langkah 3 (Colok listrik)""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_178","coding_debugging","Zaid memakai baju hangat tebal saat udara di pantai sangat panas terik. Pakaian Zaid...","shapes","🐞",0,0,"=",3,25,"[""Sangat keren untuk berenang"",""Sudah sangat cocok"",""Kurang tepat/salah kostum""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_179","coding_debugging","Robot berjalan lalu menabrak kursi karena tidak melihat ke depan. Apa yang harus diperbaiki dari Robot?","shapes","🐞",0,0,"=",1,25,"[""Tambahkan sensor/mata untuk melihat halangan"",""Mengecat baju robot"",""Beri robot makanan""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_180","coding_debugging","Perintah mewarnai laut: 'Warnai air laut dengan krayon warna MERAH TUA'. Agar gambar laut terlihat normal, warna krayon yang benar adalah...","shapes","🐞",0,0,"=",2,25,"[""Hitam"",""Biru"",""Kuning""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_181","coding_debugging","Urutan membuat es jus: (1) Potong buah (2) Masukkan batu bata (3) Nyalakan blender. Mana bahan yang salah?","shapes","🐞",0,0,"=",3,25,"[""Buah"",""Air"",""Batu bata""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_182","coding_debugging","Robot bertugas menyeduh susu hangat: (1) Tuang air hangat (2) Masukkan bubuk susu (3) Masukkan kecap asin. Langkah mana yang salah?","shapes","🐞",0,0,"=",2,25,"[""Langkah 2 (Bubuk susu)"",""Langkah 3 (Kecap asin)"",""Langkah 1 (Air hangat)""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_183","coding_debugging","Andi memakai pakaian sekolah: (1) Pakai celana (2) Pakai baju (3) Pakai sepatu di kepala. Apa yang salah?","shapes","🐞",0,0,"=",3,25,"[""Memakai baju"",""Memakai celana"",""Memakai sepatu di kepala""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_184","coding_debugging","Dino membuat sereal: (1) Tuang sereal ke mangkuk (2) Tuang susu (3) Pakai sisir untuk makan sereal. Mana yang salah?","shapes","🐞",0,0,"=",2,25,"[""Mentuangkan sereal"",""Menggunakan sisir untuk makan"",""Mentuangkan susu""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_185","coding_debugging","Petunjuk menuju dapur: 'Maju 2 langkah, lalu melompat ke genteng rumah'. Mana petunjuk yang aneh?","shapes","🐞",0,0,"=",2,25,"[""Maju 2 langkah"",""Melompat ke genteng rumah"",""Menuju dapur""]","Jawaban pilihan [2] adalah yang paling tepat!"
"q_coding_debugging_186","coding_debugging","Ibu menggambar buah apel warna merah. Alif mewarnai daunnya dengan warna cokelat tua gelap sekali seperti tanah. Agar lebih segar, warna daun yang benar adalah...","shapes","🐞",0,0,"=",3,25,"[""Ungu"",""Hitam"",""Hijau""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_187","coding_debugging","Mobil mainan tidak bisa berjalan karena rodanya lepas. Cara memperbaiki (debugging) mobil tersebut adalah...","shapes","🐞",0,0,"=",1,25,"[""Memasang kembali rodanya"",""Mengecat mobil"",""Mencuci kaca mobil""]","Jawaban pilihan [1] adalah yang paling tepat!"
"q_coding_debugging_188","coding_debugging","Senter tidak menyala saat ditekan tombolnya. Apa yang perlu diperiksa terlebih dahulu?","shapes","🐞",0,0,"=",3,25,"[""Tali senter"",""Warna wadah senter"",""Baterai di dalam senter""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_189","coding_debugging","Langkah mewarnai gambar: (1) Buka kotak krayon (2) Ambil krayon (3) Mewarnai dengan mata dipejamkan rapat. Mana yang keliru?","shapes","🐞",0,0,"=",3,25,"[""Ambil krayon"",""Buka kotak krayon"",""Mewarnai dengan mata dipejamkan""]","Jawaban pilihan [3] adalah yang paling tepat!"
"q_coding_debugging_190","coding_debugging","Robot hendak menyiram bunga, tetapi malah menyiram sepatu Ayah. Kesalahan robot adalah...","shapes","🐞",0,0,"=",2,25,"[""Menyiram air"",""Menyiram sasaran yang salah (sepatu)"",""Menggunakan wadah siram""]","Jawaban pilihan [2] adalah yang paling tepat!"
